entrytag,ConvID,ID,Actor,Conversant,Title,MenuText,DialogueText,IsGroup,FalseConditionAction,ConditionPriority,Conditions,Script,Sequence,Pictures,Description,Parenthetical,Audio Files,Video File,Response Menu Sequence,Guid,ja,EventGuid,canvasRect
Ganymede_ATOPIA_START,5,0,9,10,START,,,False,Block,Normal,,,None(),[],,,[],,,1441a419-48a4-44e4-b7a9-14ea6688ed2d,,{{omit}},2004.04;5056.287
Ganymede_ATOPIA_1,5,1,9,9,,,,False,Block,Normal,,,"Save(12);\nSendMessage(Close, , Subtitle Panel);\nAudioWait(HUMAN_BODY_Heart_Beat_Fast_Sequence_Short_01, speaker)->Message(hb);\nFade(unstay, 0.1)@Message(hb);\nDelay(2)@Message(hb)->Message(continue);\nContinue()@Message(continue);",[],,,[],,,34e8f032-a60a-4625-b681-90717e6d987d,,{{omit}},900.0601;64.35205
----_ATOPIA_3,5,3,17,10,,,[pic=36]Yo.,False,Block,Normal,,,,[],,,[],,,d54ad5e9-2a03-46ee-b1a4-7a0e77b380ba,,{{omit}},342.769;116.1399
Ganymede_ATOPIA_4,5,4,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,be5f532f-60c3-4476-8623-0b24b3cb1696,,{{omit}},345.6623;168.7564
----_ATOPIA_5,5,5,17,10,,,[pic=36]Hello?,False,Block,Normal,,,,[],,,[],,,510fa356-8bcd-44b7-88b5-ea85e6410d70,,{{omit}},570;218.5993
Ganymede_ATOPIA_6,5,6,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,446eac31-968e-4f26-b8ba-4c672505aeba,,{{omit}},569.3378;268.0005
----_ATOPIA_7,5,7,17,9,,,[pic=36]Come on...,False,Block,Normal,,,,[],,,[],,,5e49c348-08ba-4e81-b0b9-68f11c7d5f2e,,{{omit}},569.4083;319.7653
----_ATOPIA_8,5,8,17,9,,,[pic=36]Don't be like that.,False,Block,Normal,,,,[],,,[],,,6b867480-e75a-4e2a-bc1e-15be7f60363f,,{{omit}},567.8334;364.0968
Ganymede_ATOPIA_9,5,9,9,9,,,,False,Block,Normal,,"Actor[""G1923""].Display_Name = ""Ganymede""\r","SendMessage(Close, , Subtitle Panel);\nFade(stay, 0.1)@0.1;\nSetActive(G1923 Sprite, true)@0.2;\nFade(unstay, 0.5)@2;\nContinue()@3;",[],,,[],,,e86260c3-f029-41b1-8525-76f51855a9af,,{{omit}},795.1338;432.9999
Ganymede_ATOPIA_10,5,10,9,7,,,[NGD]There we go!,False,Block,Normal,,,"SetEnabled(CanvasGroup, false, Portrait Name Panel);\n{{default}};",[],,,[],,,e7fd08b2-8232-44c0-91df-3a55fa5e13ce,,{{omit}},345;467.9896
Ganymede_ATOPIA_11,5,11,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@3;",[],,,[],,,a19b5246-ecdc-4286-b411-cd4cc8c31e77,,{{omit}},570;519.1379
Ganymede_ATOPIA_12,5,12,9,7,,,[NC]Sorry.,False,Block,Normal,,,,[],,,[],,,4471fa9d-50a4-4160-b9d8-354a493dd08e,,{{omit}},571.1835;566.771
Ganymede_ATOPIA_13,5,13,9,7,,,[pic=6]But I had so much time to think about what to say...,False,Block,Normal,,,,[],,,[],,,9b31b929-9510-4b07-8114-d62c8c32952e,,{{omit}},570.5595;619.9999
Ganymede_ATOPIA_14,5,14,9,7,,,[NSC]And now I don't know where to start.,False,Block,Normal,,,,[],,,[],,,772831f8-85e4-43ff-8db7-2f1a1125762d,,{{omit}},570;669.4083
Ganymede_ATOPIA_15,5,15,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@3;",[],,,[],,,61da4aec-605e-4148-8740-ee6bcfbd7e2e,,{{omit}},570;720
Player_ATOPIA_16,5,16,7,10,,,Ganymede?,False,Block,Normal,,,,[],,,[],,,cbbdee04-32d8-4b40-ab12-a63ad7da35e9,,{{omit}},570;819.4083
Ganymede_ATOPIA_17,5,17,9,7,,,[NSC] ,False,Block,Normal,,,,[],,,[],,,6694fe02-a231-4f9c-a37a-2adf98e871ef,,{{omit}},570.5917;769.9893
Ganymede_ATOPIA_19,5,19,9,7,,,Excuse me?,False,Block,Normal,,,,[],,,[],,,eca58995-caf7-4ebd-99f0-35025c6a9b41,,{{omit}},570;869.4083
Player_ATOPIA_20,5,20,7,9,,,Ganymede.,False,Block,Normal,,,,[],,,[],,,c127cd59-162f-4c3b-a629-264493c2c000,,{{omit}},457.5;2420
Player_ATOPIA_21,5,21,7,9,,,You heard me.,False,Block,Normal,"Variable[""OneMoreTime""] == false","Variable[""OneMoreTime""] = true",,[],,,[],,,3432b203-293f-4e16-9ec8-32a074d625b8,,{{omit}},682.5;2420
Player_ATOPIA_22,5,22,7,9,,,∅,False,Block,Normal,"Variable[""OneMoreTrade""] == false",,,[],,,[],,,d79d15e4-9284-4ab8-85fa-cdf2c592663a,,{{omit}},870;1470
Ganymede_ATOPIA_23,5,23,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@0.5;",[],,,[],,,ce4ab88d-8dc7-4c66-957a-658af334c761,,{{omit}},796.2048;970
Ganymede_ATOPIA_24,5,24,9,7,,,Did I now?,False,Block,Normal,"Variable[""OneMoreTime""] == true",,,[],,,[],,,dc26b788-82f5-4f57-a67b-fe70fe58f93f,,{{omit}},795;1020.592
Ganymede_ATOPIA_25,5,25,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,c3d41b3e-9af5-42d1-828c-f6191b54e636,,{{omit}},795;1070
Ganymede_ATOPIA_26,5,26,9,7,,,[NSC]What if...,False,Block,Normal,,,,[],,,[],,,58da05f5-ccce-473b-beaf-e4ad72b0e48e,,{{omit}},795;1120
Ganymede_ATOPIA_28,5,28,9,7,,,[pic=6]I enjoyed the sound of your voice very much.,False,Block,Normal,,,,[],,,[],,,5aa53d9f-33d9-44ce-9e29-d30ee56f6046,,{{omit}},795;1170
Ganymede_ATOPIA_29,5,29,9,7,,,[NGD]And just can't get enough of it!,False,Block,Normal,,,,[],,,[],,,062bc7ec-a4cf-4b1f-b67d-e5daee0d6862,,{{omit}},795;1220
Ganymede_ATOPIA_30,5,30,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,95f1f17a-b8a1-4a0d-8a5e-e4628fcfbaa5,,{{omit}},795;1370
Ganymede_ATOPIA_31,5,31,9,7,,,[pic=6]So how about it?,False,Block,Normal,,,,[],,,[],,,29d838c1-62ce-4e0c-9bb6-87f7c0f03b38,,{{omit}},795;1320
Ganymede_ATOPIA_32,5,32,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,c98062ba-7d3c-4c1e-b692-d2a291cda6a6,,{{omit}},795;1270
Ganymede_ATOPIA_33,5,33,9,7,,,[NSC]Can you do it one more time?,False,Block,Normal,,,,[],,,[],,,44bb28eb-2448-4295-b3c1-110e2fbddbe0,,{{omit}},795;1420
Ganymede_ATOPIA_35,5,35,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nAudioFade(1, 1, in);\nAudio(A Dystopian Noir, Main Camera)@Message(Fade);\nContinue()@3;",[],,,[],,,4357980d-0288-4996-822a-b9023b595e93,,{{omit}},907.5;1520
Ganymede_ATOPIA_36,5,36,9,9,,,[S]Hey!,False,Block,Normal,,,,[],,,[],,,45f03dab-8987-49e1-91a3-da2059f90217,,{{omit}},907.5;1570
Ganymede_ATOPIA_37,5,37,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,9543e9ab-b5e5-4a46-8f97-70666bb300c5,,{{omit}},907.5;1620
Ganymede_ATOPIA_38,5,38,9,7,,,[S] ,False,Block,Normal,,,,[],,,[],,,416927ee-a430-4785-a47f-253138de4b0b,,{{omit}},907.5;1670
Player_ATOPIA_39,5,39,7,9,,,Sorry.,False,Block,Normal,,,,[],,,[],,,43a160fc-080c-492c-8c12-b5201c64d1a4,,{{omit}},750;1720
Player_ATOPIA_41,5,41,7,9,,,∅,False,Block,Normal,,,,[],,,[],,,597e446a-afc7-4c03-bfc4-c9ada073c94d,,{{omit}},930;1720
Ganymede_ATOPIA_42,5,42,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,e91d4284-0269-4a9a-9ec2-8ea74489e72a,,{{omit}},930;1770
Ganymede_ATOPIA_43,5,43,9,9,,,[SC]If you don't feel like talking...,False,Block,Normal,,,,[],,,[],,,9dbd466c-68be-47ba-a271-77395cbc1afb,,{{omit}},930;1820
Ganymede_ATOPIA_44,5,44,9,9,,,[S]I guess we'll just silently stare at each other.,False,Block,Normal,,,,[],,,[],,,20282ffe-c223-484d-8bb1-c3a384ffdc8a,,{{omit}},930;1870
Ganymede_ATOPIA_45,5,45,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@5;",[],,,[],,,d2bd654d-ad7e-4fe8-add4-5c238b767717,,{{omit}},907.5;1920
Ganymede_ATOPIA_46,5,46,9,7,,,[pic=1]So?,False,Block,Normal,,,,[],,,[],,,3936669c-7f0c-4b88-95c9-3e3374e994c0,,{{omit}},907.5;1970
Ganymede_ATOPIA_47,5,47,9,7,,,How's it hanging?,False,Block,Normal,,,,[],,,[],,,b635640d-53ac-4bdd-96c1-6a613da85294,,{{omit}},868.9011;2021.099
Player_ATOPIA_48,5,48,7,9,,,Sorry.,False,Block,Normal,,,,[],,,[],,,74a36e42-300d-406d-943f-baae1397461c,,{{omit}},682.5;2118.781
Player_ATOPIA_49,5,49,7,9,,,∅,False,Block,Normal,,,,[],,,[],,,d3a3e6c5-a094-40a1-990a-f020fa93882b,,{{omit}},907.5;2120
Ganymede_ATOPIA_50,5,50,9,7,,,,False,Block,Normal,,,,[],,,[],,,2dde354f-9768-4e48-9e39-02bb57112c6d,,{{omit}},870;2070
Ganymede_ATOPIA_51,5,51,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@5;",[],,,[],,,d88e7547-eab8-457c-87ac-84defd92de44,,{{omit}},907.5;2170
Ganymede_ATOPIA_52,5,52,9,7,,,[SC]And back to the waiting part.,False,Block,Normal,,,,[],,,[],,,4e5dcf68-b943-4da0-b694-4301e05a24bc,,{{omit}},870;2220
Ganymede_ATOPIA_53,5,53,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@10;",[],,,[],,,f0afa00b-cf8c-4b6b-9930-a52ff5752210,,{{omit}},870;2270
Ganymede_ATOPIA_54,5,54,9,7,,,[NC]Well...,False,Block,Normal,,,,[],,,[],,,b5253f2b-a543-485c-ae56-5b293cfd4a9d,,{{omit}},870;2320
Ganymede_ATOPIA_55,5,55,9,7,,,I guess we'll see who's got more time on their hands.,False,Block,Normal,,,,[],,,[],,,261a5de8-5f31-49ec-ac27-85fa9f41a918,,{{omit}},868.9011;2372.198
Player_ATOPIA_56,5,56,7,9,,,Sorry.,False,Block,Normal,,,,[],,,[],,,b7ce2b06-e508-4068-9858-5d203f03d26e,,{{omit}},570;2470
Player_ATOPIA_57,5,57,7,9,,,∅,False,Block,Normal,,,,[],,,[],,,080b8bed-5360-4d76-8750-50c5559356c4,,{{omit}},870;2470
Ganymede_ATOPIA_58,5,58,9,7,,,,False,Block,Normal,,,,[],,,[],,,e64ef762-e131-4d34-b17c-1bf4443f70cb,,{{omit}},907.5;2420
Ganymede_ATOPIA_59,5,59,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@10;",[],,,[],,,1fe6a4f6-2fcc-47e0-b6d7-82054706d543,,{{omit}},870;2520
Ganymede_ATOPIA_60,5,60,9,7,,, ,False,Block,Normal,,,,[],,,[],,,0d3c5e89-7633-4bfb-8f96-423800144d85,,{{omit}},795;2570
Player_ATOPIA_61,5,61,7,9,,,Sorry.,False,Block,Normal,,,,[],,,[],,,fac58245-65cb-4adf-994a-e202a18d56c5,,{{omit}},570;2670
Player_ATOPIA_62,5,62,7,9,,,∅,False,Block,Normal,,,,[],,,[],,,1604e9ac-adfa-42a8-86ae-73b442bbd910,,{{omit}},870;2670
Ganymede_ATOPIA_63,5,63,9,7,,,,False,Block,Normal,,,,[],,,[],,,0460ca6b-cefa-4aba-bf5c-2ff50f78dd4e,,{{omit}},795;2620
Ganymede_ATOPIA_64,5,64,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,797e4a21-47bf-4ba2-9243-5818d8924e1a,,{{omit}},870;2720
Ganymede_ATOPIA_65,5,65,9,7,,,[pic=6]Truth be told...,False,Block,Normal,,,,[],,,[],,,dfedda12-2cb6-4792-8ce1-ef79afeb395c,,{{omit}},795;2770
Ganymede_ATOPIA_66,5,66,9,7,,,[NSC]I kinda do.,False,Block,Normal,,,,[],,,[],,,5c0aa20c-0535-4900-80ee-0bd1b85d13c3,,{{omit}},795;2820
Ganymede_ATOPIA_67,5,67,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@5;",[],,,[],,,2a891baa-618c-4ee4-9e24-e6bdbbde9459,,{{omit}},795;2869.248
Ganymede_ATOPIA_68,5,68,9,7,,,"[pic=6]It's serene, isn't it?",False,Block,Normal,,,,[],,,[],,,fe344f00-b06d-4b5c-9933-4976d7c64a3b,,{{omit}},795;2920
Ganymede_ATOPIA_69,5,69,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@10;",[],,,[],,,7fbe4786-38ba-46ba-b197-6fe13455a6ef,,{{omit}},795;2970
Ganymede_ATOPIA_70,5,70,9,7,,,[NSC]Knowing that there's someone out there.,False,Block,Normal,,,,[],,,[],,,1cb141df-9206-4d6f-be51-c55b0e9f6d36,,{{omit}},795;3018.901
Player_ATOPIA_72,5,72,7,9,,,∅,False,Block,Normal,,,,[],,,[],,,d8f9245c-fb4d-478f-9a62-8506b6659324,,{{omit}},570;3070
Player_ATOPIA_73,5,73,7,9,,,Sorry.,False,Block,Normal,,,,[],,,[],,,f147c15f-c963-4c1c-a7cf-4e502a2421cb,,{{omit}},870;3070
Ganymede_ATOPIA_74,5,74,9,7,,,[pic=1]Then again...,False,Block,Normal,,,,[],,,[],,,99c6037f-a2a2-4a47-bd5a-a95be285258c,,{{omit}},570;3120
Ganymede_ATOPIA_75,5,75,9,7,,,There's only few things worse than being ignored.,False,Block,Normal,,,,[],,,[],,,fd5757f0-7c0b-4e17-98e9-5d9f5d349a2b,,{{omit}},795;3168.149
Ganymede_ATOPIA_76,5,76,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@5;",[],,,[],,,936c5f6d-dec2-48c1-93fa-a4010edc771b,,{{omit}},795;3220
Ganymede_ATOPIA_77,5,77,9,7,,,[NC]Make someone wait a few minutes...,False,Block,Normal,,,,[],,,[],,,60ced55a-7518-4811-a6fc-482614298d5b,,{{omit}},795;3270
Ganymede_ATOPIA_78,5,78,9,7,,,He'll get annoyed.,False,Block,Normal,,,,[],,,[],,,bac7c0c7-b527-4c99-9068-3c333d57063d,,{{omit}},795;3320
Ganymede_ATOPIA_79,5,79,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@5;",[],,,[],,,398b1338-8050-447b-80e4-6f64de021a87,,{{omit}},795;3370
Ganymede_ATOPIA_80,5,80,9,7,,,[NC]Do it for a year...,False,Block,Normal,,,,[],,,[],,,94b2fc23-c6de-4fab-8f32-718dd199430d,,{{omit}},793.9011;3418.149
Ganymede_ATOPIA_81,5,81,9,7,,,He'll go insane.,False,Block,Normal,,,,[],,,[],,,8b4d8803-9edb-4ede-93e5-5e433f61d7b2,,{{omit}},795;3470
Ganymede_ATOPIA_82,5,82,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@10;",[],,,[],,,3b0b194d-6e3f-497a-bf50-6a05f6545d88,,{{omit}},795;3520
Ganymede_ATOPIA_83,5,83,9,7,,,[NC]So what's it like?,False,Block,Normal,,,,[],,,[],,,0f1ef3b1-b60c-4163-8743-5cd2dda5fefa,,{{omit}},793.9011;3572.545
Ganymede_ATOPIA_84,5,84,9,7,,,Not being heard?,False,Block,Normal,,,,[],,,[],,,fece6e86-6f7a-4e95-b7fa-c3bce3b70ea6,,{{omit}},793.9011;3620
Ganymede_ATOPIA_85,5,85,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@3;",[],,,[],,,7390c960-2d63-4d46-8f53-814d4137b7d6,,{{omit}},795;3670
Ganymede_ATOPIA_86,5,86,9,7,,,"Insidious, isn't it?",False,Block,Normal,,,,[],,,[],,,5aaca69c-b72d-4815-b53a-5bd403b3b9aa,,{{omit}},794.2307;3718.461
Ganymede_ATOPIA_87,5,87,9,7,,,"[NC]At first, you want to scream.",False,Block,Normal,,,,[],,,[],,,3cbdd22c-ded1-4174-8103-fc958b2b812a,,{{omit}},795;3770
Ganymede_ATOPIA_88,5,88,9,7,,,"But after a while, it kinda grows on you.",False,Block,Normal,,,,[],,,[],,,efbc8705-7aaa-40f1-9db4-54aae9b9c4ff,,{{omit}},795;3820
Ganymede_ATOPIA_89,5,89,9,7,,,[NC]And eventually...,False,Block,Normal,,,,[],,,[],,,805efd2f-0cdc-4bd7-a86c-0920e23d327f,,{{omit}},795.7874;3870
Ganymede_ATOPIA_91,5,91,9,7,,,"You forget how to speak, entirely.",False,Block,Normal,,,,[],,,[],,,2d6d2ae4-78f6-4495-b6a3-0c9f19b8af4a,,{{omit}},795;3918.443
Ganymede_ATOPIA_92,5,92,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@3;",[],,,[],,,5e42aa26-2d72-4180-b60e-21b644447af6,,{{omit}},795;3970
Ganymede_ATOPIA_93,5,93,9,7,,,[SC]Because honestly...,False,Block,Normal,,,,[],,,[],,,fcbe7efd-4b01-43b6-bbcc-de5e6d642147,,{{omit}},794.2308;4019.231
Ganymede_ATOPIA_94,5,94,9,7,,,[SC]What's the fucking point?,False,Block,Normal,,,,[],,,[],,,634b542a-c929-46ac-8fcd-16ef872d3931,,{{omit}},795;4067.843
Ganymede_ATOPIA_95,5,95,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@10;",[],,,[],,,4de80d66-64c2-4c48-bf79-93723b5beb3f,,{{omit}},795;4120
Player_ATOPIA_96,5,96,7,9,,,Sorry.,False,Block,Normal,,,,[],,,[],,,faf2e969-2873-4e85-8ee5-29ea24a623ab,,{{omit}},570;4220
Player_ATOPIA_97,5,97,7,9,,,∅,False,Block,Normal,,,,[],,,[],,,7915c47a-ec29-4bf8-b56f-9f25daaefde7,,{{omit}},870;4218.63
Ganymede_ATOPIA_98,5,98,9,7,,,,False,Block,Normal,,,,[],,,[],,,7d8f4731-27d2-4352-b11e-37d41323e3d0,,{{omit}},795;4170
Ganymede_ATOPIA_99,5,99,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@10;",[],,,[],,,bd57c168-bb8e-4ab5-9ce7-98841dae0c7a,,{{omit}},875.5118;4270
Ganymede_ATOPIA_102,5,102,9,7,,,"[SC]It's nothing but hot air, anyway.",False,Block,Normal,,,,[],,,[],,,2b9dfe48-bdb3-4e27-a7d7-c4675909d539,,{{omit}},798.1496;4411.374
Ganymede_ATOPIA_103,5,103,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@2;",[],,,[],,,d5b6ac3f-10b1-42b1-804d-5f5b793fe05d,,{{omit}},795;4470
Ganymede_ATOPIA_104,5,104,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@2;",[],,,[],,,9ebe8d53-cbc0-4748-bc00-fa928323d4ef,,{{omit}},795;4570
Ganymede_ATOPIA_105,5,105,9,7,,,[NC]Vapid.,False,Block,Normal,,,,[],,,[],,,d77716a1-8b56-48f1-995c-24bdaec67fc2,,{{omit}},795;4520
Ganymede_ATOPIA_106,5,106,9,7,,,Humid.,False,Block,Normal,,,,[],,,[],,,e59d068c-0382-4097-a014-d252547193f9,,{{omit}},795;4620
Ganymede_ATOPIA_107,5,107,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@2;",[],,,[],,,6552e585-fb6d-47a3-a23e-689ae3403471,,{{omit}},795;4670
Ganymede_ATOPIA_108,5,108,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@2;",[],,,[],,,a430af72-2234-4a70-9cd5-a05b09c0d620,,{{omit}},795;4770
Ganymede_ATOPIA_109,5,109,9,7,,,[NC]Arbitrary.,False,Block,Normal,,,,[],,,[],,,bdadb47a-81e4-4f76-9522-84ef0fcde7b1,,{{omit}},795;4719.231
Ganymede_ATOPIA_110,5,110,9,7,,,Air.,False,Block,Normal,,,,[],,,[],,,499f9ba2-f12d-44c4-9c88-f08df91baf8f,,{{omit}},795;4818.734
Ganymede_ATOPIA_111,5,111,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@2;",[],,,[],,,bf2c80c9-d492-4cb5-a50e-710559007712,,{{omit}},795;4870
Ganymede_ATOPIA_112,5,112,9,7,,,[NC]So with all that being said...,False,Block,Normal,,,,[],,,[],,,538bf49f-df20-409e-9406-a99aef4ce0fa,,{{omit}},795;4920
Ganymede_ATOPIA_113,5,113,9,7,,,You wanna talk or what?,False,Block,Normal,,,,[],,,[],,,0de1a3eb-8b8b-4f50-b0b0-15f7512f5a91,,{{omit}},795;4970
Player_ATOPIA_114,5,114,7,9,,,Sorry.,False,Block,Normal,,,,[],,,[],,,1000b821-4859-4635-9999-f254ed850b9e,,{{omit}},570;5070
Player_ATOPIA_115,5,115,7,9,,,∅,False,Block,Normal,,,,[],,,[],,,14921e84-0399-4676-824d-0fdf77f4d66a,,{{omit}},870;5070
Ganymede_ATOPIA_116,5,116,9,7,,,,False,Block,Normal,,,,[],,,[],,,fd2fb3f0-c276-43d0-a27d-e8339bfc6251,,{{omit}},795;5020
Ganymede_ATOPIA_117,5,117,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nAudioFade(0, 5);\nAudioPause(Main Camera);\nContinue()@2;",[],,,[],,,5c670d09-f98f-4745-aaf1-1170651ada7b,,{{omit}},870;5120
Ganymede_ATOPIA_118,5,118,9,7,,,[NC]Alright.,False,Block,Normal,,,,[],,,[],,,4b158eda-ce8d-4b30-a46e-4ab798644fbf,,{{omit}},795;5170
Ganymede_ATOPIA_119,5,119,9,7,,,"Guess we won't be getting along, after all.",False,Block,Normal,,,,[],,,[],,,d48b07db-90a8-4554-99d7-85bfbc20dc72,,{{omit}},795;5220
Ganymede_ATOPIA_120,5,120,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,0981aaa4-24e0-427d-b94c-864dbe088c31,,{{omit}},795;5270
Ganymede_ATOPIA_121,5,121,9,7,,,"At least we tried, right?",False,Block,Normal,,,,[],,,[],,,b4608f8e-2c2c-45c2-9ad1-0dba7b80e91a,,{{omit}},795;5318.443
Ganymede_ATOPIA_122,5,122,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,b7318dd0-91c6-4753-9010-71d1be1e1e63,,{{omit}},795;5370
Ganymede_ATOPIA_123,5,123,9,7,,,"[NC]Thanks, for everything.",False,Block,Normal,,,,[],,,[],,,c5515620-ac76-4a7d-94dd-3b4282a0d4ab,,{{omit}},795;5419.212
Ganymede_ATOPIA_124,5,124,9,7,,,Now go be an asshole somewhere else.,False,Block,Normal,,,,[],,,[],,,e8686081-73ad-49a2-8688-6c289a547c4a,,{{omit}},795;5470
Ganymede_ATOPIA_126,5,126,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@2;",[],,,[],,,f204d3fb-7dc0-4d45-bb9e-f59172f5b6c7,,{{omit}},795.7874;5520
Ganymede_ATOPIA_127,5,127,9,9,,,,False,Block,Normal,,,"Fade(unstay, 1);",[],,,[],,,f976b686-644e-4b4b-8703-3456c78c849b,,{{omit}},795;5570
Player_ATOPIA_130,5,130,7,9,,,But teasing you is just way too much fun! :),False,Block,Normal,,,,[],,,[],,,6da701db-3c46-4b9c-a12d-285a260e861c,,{{omit}},570;5120
Ganymede_ATOPIA_131,5,131,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,495867a2-fd76-48df-8d5d-d6b0c11ea1b0,,{{omit}},750;1820
Ganymede_ATOPIA_132,5,132,9,7,,,[SC]Yeah...,False,Block,Normal,,,,[],,,[],,,b2dbe9f1-87eb-4e14-b32a-a51681a1638c,,{{omit}},750;1870
Ganymede_ATOPIA_133,5,133,9,9,,,[S]I guess you could say that.,False,Block,Normal,,,,[],,,[],,,f22104a6-a719-4de6-920f-a498f6dd7373,,{{omit}},684.0037;1919.248
Ganymede_ATOPIA_135,5,135,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,008b1b91-f50d-402d-9aea-631246a32d29,,{{omit}},682.5;1970
Ganymede_ATOPIA_136,5,136,9,9,,,[SC]On the other hand...,False,Block,Normal,,,,[],,,[],,,ed019a31-052b-40c8-b3fb-c0ffbd2b1963,,{{omit}},570;2020
Ganymede_ATOPIA_137,5,137,9,9,,,[S]I'm not really in a position to judge.,False,Block,Normal,,,,[],,,[],,,0a8f9cad-4e54-4f5c-8604-655a1e3e2f61,,{{omit}},570;2070
Ganymede_ATOPIA_138,5,138,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,86bd77e2-9dfb-4db1-be75-096fcd28bb13,,{{omit}},457.5;2120
Ganymede_ATOPIA_139,5,139,9,9,,,[S]So how about we make a trade?,False,Block,Normal,,,,[],,,[],,,7d370a93-3d3b-49bf-b265-c35a07091472,,{{omit}},457.5;2170
Ganymede_ATOPIA_140,5,140,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@0.5;",[],,,[],,,a865c70f-e5e5-4fca-a9b6-505dbeba2974,,{{omit}},570;2220
Ganymede_ATOPIA_141,5,141,9,9,,,[SC]You say it again.,False,Block,Normal,,,,[],,,[],,,a58722d4-26a1-4655-bed1-d689353026a2,,{{omit}},570;2270
Ganymede_ATOPIA_142,5,142,9,9,,,[NC]And in return...,False,Block,Normal,,,,[],,,[],,,83431257-403d-4475-b739-7bd79b29a675,,{{omit}},570;2320
Ganymede_ATOPIA_143,5,143,9,9,,,I'll tell you something.,False,Block,Normal,,,,[],,,[],,,c2fdddf1-756d-4445-971a-c98736920ca9,,{{omit}},570;2370
Ganymede_ATOPIA_144,5,144,9,9,,,[NSC]I knew it.,False,Block,Normal,,,"AudioFade(0, 5);\n{{default}};",[],,,[],,,4e0b850b-e9c2-4664-86ef-d005552322d9,,{{omit}},345;970
Ganymede_ATOPIA_145,5,145,9,9,,,[pic=6]You're actually really there!,False,Block,Normal,,,,[],,,[],,,cbdddfbc-1abf-48c3-910f-b2bab8150acc,,{{omit}},345;1020
